Visitor,Plant,Elevation,Site,Data,Day,Month,Year,ElevationCorrect,Plant2,MinEle,MaxEle,AltZone,EleZone
Bombus terrestris complex,Campanula rapunculoides,1000-1200,Gedre,MacLeod,10,8,1889,1200,Campanula rapunculoides,1200,1200,montane,1200-1400
Bombus terrestris complex,Rubus fruticosus,1000-1200,Gedre,MacLeod,5,8,1889,1000,Rubus fruticosus,1000,1000,montane,1000-1200
Bombus terrestris complex,Rubus fruticosus,1000-1200,Gedre,MacLeod,5,8,1889,1100,Rubus fruticosus,1100,1100,montane,1000-1200
Bombus terrestris complex,Rubus fruticosus,1000-1200,Gedre,MacLeod,5,8,1889,1200,Rubus fruticosus,1200,1200,montane,1200-1400
Bombus terrestris complex,Rubus fruticosus,1000-1200,Gedre,MacLeod,8,8,1889,1000,Rubus fruticosus,1000,1000,montane,1000-1200
Bombus terrestris complex,Rubus fruticosus,1000-1200,Gedre,MacLeod,8,8,1889,1100,Rubus fruticosus,1100,1100,montane,1000-1200
Bombus terrestris complex,Rubus fruticosus,1000-1200,Gedre,MacLeod,8,8,1889,1200,Rubus fruticosus,1200,1200,montane,1200-1400
Bombus terrestris complex,Rubus fruticosus,1000-1200,Gedre,MacLeod,10,8,1889,1000,Rubus fruticosus,1000,1000,montane,1000-1200
Bombus terrestris complex,Rubus fruticosus,1000-1200,Gedre,MacLeod,10,8,1889,1100,Rubus fruticosus,1100,1100,montane,1000-1200
Bombus terrestris complex,Rubus fruticosus,1000-1200,Gedre,MacLeod,10,8,1889,1200,Rubus fruticosus,1200,1200,montane,1200-1400
Bombus terrestris complex,Rubus fruticosus,1000-1200,Gedre,MacLeod,29,8,1889,1000,Rubus fruticosus,1000,1000,montane,1000-1200
Bombus terrestris complex,Rubus fruticosus,1000-1200,Gedre,MacLeod,29,8,1889,1100,Rubus fruticosus,1100,1100,montane,1000-1200
Bombus terrestris complex,Rubus fruticosus,1000-1200,Gedre,MacLeod,29,8,1889,1200,Rubus fruticosus,1200,1200,montane,1200-1400
Bombus hortorum,Aconitum napellus,1100-1200,Gedre,MacLeod,8,8,1889,1100,Aconitum sp.,1100,1100,montane,1000-1200
Bombus hortorum,Aconitum napellus,1100-1200,Gedre,MacLeod,8,8,1889,1200,Aconitum sp.,1200,1200,montane,1200-1400
Bombus terrestris complex,Trifolium repens,1100-1200,Gedre,MacLeod,6,8,1889,1100,Trifolium repens,1100,1100,montane,1000-1200
Bombus terrestris complex,Trifolium repens,1100-1200,Gedre,MacLeod,6,8,1889,1200,Trifolium repens,1200,1200,montane,1200-1400
Bombus humilis,Carduus medius,1100-1200,Gedre,MacLeod,6,8,1889,1100,Carduus defloratus,1100,1100,montane,1000-1200
Bombus humilis,Carduus medius,1100-1200,Gedre,MacLeod,6,8,1889,1200,Carduus defloratus,1200,1200,montane,1200-1400
Bombus humilis,Carduus medius,1100-1200,Gedre,MacLeod,8,8,1889,1100,Carduus defloratus,1100,1100,montane,1000-1200
Bombus humilis,Carduus medius,1100-1200,Gedre,MacLeod,8,8,1889,1200,Carduus defloratus,1200,1200,montane,1200-1400
Bombus quadricolor,Carduus medius,1100-1200,Gedre,MacLeod,7,8,1889,1100,Carduus defloratus,1100,1100,montane,1000-1200
Bombus quadricolor,Carduus medius,1100-1200,Gedre,MacLeod,7,8,1889,1200,Carduus defloratus,1200,1200,montane,1200-1400
Bombus quadricolor,Carduus medius,1100-1200,Gedre,MacLeod,8,8,1889,1100,Carduus defloratus,1100,1100,montane,1000-1200
Bombus quadricolor,Carduus medius,1100-1200,Gedre,MacLeod,8,8,1889,1200,Carduus defloratus,1200,1200,montane,1200-1400
Bombus hortorum,Aconitum napellus,1100-1201,Gedre,MacLeod,12,8,1889,1100,Aconitum sp.,1100,1100,montane,1000-1200
Bombus hortorum,Aconitum napellus,1100-1201,Gedre,MacLeod,12,8,1889,1200,Aconitum sp.,1200,1200,montane,1200-1400
Bombus terrestris complex,Trifolium repens,1100-1201,Gedre,MacLeod,8,8,1889,1100,Trifolium repens,1100,1100,montane,1000-1200
Bombus terrestris complex,Trifolium repens,1100-1201,Gedre,MacLeod,8,8,1889,1200,Trifolium repens,1200,1200,montane,1200-1400
Bombus hortorum,Aconitum napellus,1500-1700,Gavarnie,MacLeod,13,8,1889,1500,Aconitum sp.,1500,1500,montane,1400-1600
Bombus hortorum,Aconitum napellus,1500-1700,Gavarnie,MacLeod,13,8,1889,1600,Aconitum sp.,1600,1600,montane,1600-1800
Bombus hortorum,Aconitum napellus,1500-1700,Gavarnie,MacLeod,13,8,1889,1700,Aconitum sp.,1700,1700,montane,1600-1800
Bombus wurflenii,Aconitum napellus,1500-1700,Gavarnie,MacLeod,13,8,1889,1500,Aconitum sp.,1500,1500,montane,1400-1600
Bombus wurflenii,Aconitum napellus,1500-1700,Gavarnie,MacLeod,13,8,1889,1600,Aconitum sp.,1600,1600,montane,1600-1800
Bombus wurflenii,Aconitum napellus,1500-1700,Gavarnie,MacLeod,13,8,1889,1700,Aconitum sp.,1700,1700,montane,1600-1800
Bombus wurflenii,Aconitum napellus,1500-1700,Gavarnie,MacLeod,16,8,1889,1500,Aconitum sp.,1500,1500,montane,1400-1600
Bombus wurflenii,Aconitum napellus,1500-1700,Gavarnie,MacLeod,16,8,1889,1600,Aconitum sp.,1600,1600,montane,1600-1800
Bombus wurflenii,Aconitum napellus,1500-1700,Gavarnie,MacLeod,16,8,1889,1700,Aconitum sp.,1700,1700,montane,1600-1800
Bombus hortorum,Aconitum napellus,1500-1701,Gavarnie,MacLeod,16,8,1889,1500,Aconitum sp.,1500,1500,montane,1400-1600
Bombus hortorum,Aconitum napellus,1500-1701,Gavarnie,MacLeod,16,8,1889,1600,Aconitum sp.,1600,1600,montane,1600-1800
Bombus hortorum,Aconitum napellus,1500-1701,Gavarnie,MacLeod,16,8,1889,1700,Aconitum sp.,1700,1700,montane,1600-1800
Bombus hortorum,Aconitum napellus,1500-1702,Gavarnie,MacLeod,17,8,1889,1500,Aconitum sp.,1500,1500,montane,1400-1600
Bombus hortorum,Aconitum napellus,1500-1702,Gavarnie,MacLeod,17,8,1889,1600,Aconitum sp.,1600,1600,montane,1600-1800
Bombus hortorum,Aconitum napellus,1500-1702,Gavarnie,MacLeod,17,8,1889,1700,Aconitum sp.,1700,1700,montane,1600-1800
Bombus sichelii,Carduus medius,1550-1700,Gavarnie,MacLeod,13,8,1889,1550,Carduus defloratus,1550,1550,montane,1400-1600
Bombus sichelii,Carduus medius,1550-1700,Gavarnie,MacLeod,13,8,1889,1600,Carduus defloratus,1600,1600,montane,1600-1800
Bombus sichelii,Carduus medius,1550-1700,Gavarnie,MacLeod,13,8,1889,1700,Carduus defloratus,1700,1700,montane,1600-1800
Bombus sichelii,Carduus medius,1550-1700,Gavarnie,MacLeod,16,8,1889,1550,Carduus defloratus,1550,1550,montane,1400-1600
Bombus sichelii,Carduus medius,1550-1700,Gavarnie,MacLeod,16,8,1889,1600,Carduus defloratus,1600,1600,montane,1600-1800
Bombus sichelii,Carduus medius,1550-1700,Gavarnie,MacLeod,16,8,1889,1700,Carduus defloratus,1700,1700,montane,1600-1800
Bombus mesomelas,Carduus medius,1550-1700,Gavarnie,MacLeod,13,8,1889,1550,Carduus defloratus,1550,1550,montane,1400-1600
Bombus mesomelas,Carduus medius,1550-1700,Gavarnie,MacLeod,13,8,1889,1600,Carduus defloratus,1600,1600,montane,1600-1800
Bombus mesomelas,Carduus medius,1550-1700,Gavarnie,MacLeod,13,8,1889,1700,Carduus defloratus,1700,1700,montane,1600-1800
Bombus mesomelas,Carduus medius,1550-1700,Gavarnie,MacLeod,17,8,1889,1550,Carduus defloratus,1550,1550,montane,1400-1600
Bombus mesomelas,Carduus medius,1550-1700,Gavarnie,MacLeod,17,8,1889,1600,Carduus defloratus,1600,1600,montane,1600-1800
Bombus mesomelas,Carduus medius,1550-1700,Gavarnie,MacLeod,17,8,1889,1700,Carduus defloratus,1700,1700,montane,1600-1800
Bombus mesomelas,Carduus medius,1550-1700,Gavarnie,MacLeod,23,8,1889,1550,Carduus defloratus,1550,1550,montane,1400-1600
Bombus mesomelas,Carduus medius,1550-1700,Gavarnie,MacLeod,23,8,1889,1600,Carduus defloratus,1600,1600,montane,1600-1800
Bombus mesomelas,Carduus medius,1550-1700,Gavarnie,MacLeod,23,8,1889,1700,Carduus defloratus,1700,1700,montane,1600-1800
Bombus terrestris complex,Carduus medius,1550-1700,Gavarnie,MacLeod,13,8,1889,1550,Carduus defloratus,1550,1550,montane,1400-1600
Bombus terrestris complex,Carduus medius,1550-1700,Gavarnie,MacLeod,13,8,1889,1600,Carduus defloratus,1600,1600,montane,1600-1800
Bombus terrestris complex,Carduus medius,1550-1700,Gavarnie,MacLeod,13,8,1889,1700,Carduus defloratus,1700,1700,montane,1600-1800
Bombus terrestris complex,Carduus medius,1550-1700,Gavarnie,MacLeod,14,8,1889,1550,Carduus defloratus,1550,1550,montane,1400-1600
Bombus terrestris complex,Carduus medius,1550-1700,Gavarnie,MacLeod,14,8,1889,1600,Carduus defloratus,1600,1600,montane,1600-1800
Bombus terrestris complex,Carduus medius,1550-1700,Gavarnie,MacLeod,14,8,1889,1700,Carduus defloratus,1700,1700,montane,1600-1800
Bombus terrestris complex,Carduus medius,1550-1700,Gavarnie,MacLeod,16,8,1889,1550,Carduus defloratus,1550,1550,montane,1400-1600
Bombus terrestris complex,Carduus medius,1550-1700,Gavarnie,MacLeod,16,8,1889,1600,Carduus defloratus,1600,1600,montane,1600-1800
Bombus terrestris complex,Carduus medius,1550-1700,Gavarnie,MacLeod,16,8,1889,1700,Carduus defloratus,1700,1700,montane,1600-1800
Bombus wurflenii,Anthyllis vulneraria,1600-1700,Gavarnie,MacLeod,14,8,1889,1600,Anthyllis vulneraria,1600,1600,montane,1600-1800
Bombus wurflenii,Anthyllis vulneraria,1600-1700,Gavarnie,MacLeod,14,8,1889,1700,Anthyllis vulneraria,1700,1700,montane,1600-1800
Bombus wurflenii,Trifolium pratense,1600-1700,Gavarnie,MacLeod,13,8,1889,1600,Trifolium pratense,1600,1600,montane,1600-1800
Bombus wurflenii,Trifolium pratense,1600-1700,Gavarnie,MacLeod,13,8,1889,1700,Trifolium pratense,1700,1700,montane,1600-1800
Bombus wurflenii,Anthyllis vulneraria,1600-1701,Gavarnie,MacLeod,16,8,1889,1600,Anthyllis vulneraria,1600,1600,montane,1600-1800
Bombus wurflenii,Anthyllis vulneraria,1600-1701,Gavarnie,MacLeod,16,8,1889,1700,Anthyllis vulneraria,1700,1700,montane,1600-1800
Bombus wurflenii,Trifolium pratense,1600-1701,Gavarnie,MacLeod,14,8,1889,1600,Trifolium pratense,1600,1600,montane,1600-1800
Bombus wurflenii,Trifolium pratense,1600-1701,Gavarnie,MacLeod,14,8,1889,1700,Trifolium pratense,1700,1700,montane,1600-1800
Bombus mesomelas,Carduus carlinoides,1800-1900,"tussen Boucharol en den Port de Gavarnie, op de spaanse helling der pyreneeen",MacLeod,18,8,1889,1800,Carduus carlinoides,1800,1800,sub-alpine,1800-2000
Bombus mesomelas,Carduus carlinoides,1800-1900,"tussen Boucharol en den Port de Gavarnie, op de spaanse helling der pyreneeen",MacLeod,18,8,1889,1900,Carduus carlinoides,1900,1900,sub-alpine,1800-2000
Bombus gerstaeckeri,Aconitum ,2100-2200,P356,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus gerstaeckeri,Aconitum ,2100-2200,P356,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus sichelii,Aconitum ,2100-2200,P356,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus wurflenii,Aconitum ,2100-2200,P356,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus wurflenii,Aconitum ,2100-2200,P357,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus mesomelas,Aconitum ,2100-2200,P357,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus wurflenii,Aconitum ,2100-2200,P357,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus pyrenaeus,Aconitum ,2100-2200,P358,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus pyrenaeus,Aconitum ,2100-2200,P358,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus sichelii,Aconitum ,2100-2200,P358,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus wurflenii,Aconitum ,2100-2200,P358,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus wurflenii,Aconitum ,2100-2200,P358,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus gerstaeckeri,Aconitum ,2100-2200,P359,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus gerstaeckeri,Aconitum ,2100-2200,P359,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus pyrenaeus,Aconitum ,2100-2200,P359,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus mesomelas,Aconitum ,2100-2200,P359,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus mesomelas,Aconitum ,2100-2200,P359,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus wurflenii,Aconitum ,2100-2200,P359,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus mesomelas,Cirsium eriophorum,2100-2200,P360,Biesmeijer,27,8,2006,2100-2200,Cirsium eriophorum,2150,2150,sub-alpine,2000-2200
Bombus mesomelas,Cirsium eriophorum,2100-2200,P360,Biesmeijer,27,8,2006,2100-2200,Cirsium eriophorum,2150,2150,sub-alpine,2000-2200
Bombus soroeensis,Cirsium eriophorum,2100-2200,P360,Biesmeijer,27,8,2006,2100-2200,Cirsium eriophorum,2150,2150,sub-alpine,2000-2200
Bombus mesomelas,Cirsium eriophorum,2100-2200,P360,Biesmeijer,27,8,2006,2100-2200,Cirsium eriophorum,2150,2150,sub-alpine,2000-2200
Bombus mesomelas,Cirsium eriophorum,2100-2200,P360,Biesmeijer,27,8,2006,2100-2200,Cirsium eriophorum,2150,2150,sub-alpine,2000-2200
Bombus ruderarius,Cirsium eriophorum,2100-2200,P360,Biesmeijer,27,8,2006,2100-2200,Cirsium eriophorum,2150,2150,sub-alpine,2000-2200
Bombus mesomelas,Aconitum ,2100-2200,P361,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus pyrenaeus,Aconitum ,2100-2200,P361,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus gerstaeckeri,Aconitum ,2100-2200,P361,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus wurflenii,Aconitum ,2100-2200,P361,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus wurflenii,Aconitum ,2100-2200,P361,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus mesomelas,Aconitum ,2100-2200,P362,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus pyrenaeus,Aconitum ,2100-2200,P362,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus gerstaeckeri,Aconitum ,2100-2200,P362,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus mesomelas,Aconitum ,2100-2200,P362,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus mesomelas,Aconitum ,2100-2200,P362,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus gerstaeckeri,Aconitum ,2100-2200,P362,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus pyrenaeus,Aconitum ,2100-2200,P363,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus mesomelas,Aconitum ,2100-2200,P363,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
Bombus pyrenaeus,Aconitum ,2100-2200,P363,Biesmeijer,27,8,2006,2100-2200,Aconitum sp.,2150,2150,sub-alpine,2000-2200
